timestamp,x,y,z
1554676004726,-0.11136841028928757,-0.149688720703125,8.577762603759766
1554676004926,-0.17244140803813934,-0.07544311881065369,9.362131118774414
1554676005126,-0.209564208984375,-0.06825805455446243,9.365723609924316
1554676005326,-0.1999841332435608,-0.10418334603309631,9.342970848083496
1554676005526,-0.18082398176193237,-0.09699828922748566,9.388476371765137
1554676005728,-0.19878661632537842,-0.07185058295726776,9.371711730957031
1554676005926,-0.17363891005516052,-0.10418334603309631,9.348958969116211
1554676006128,-0.1844165027141571,-0.07424560189247131,9.402846336364746
1554676006325,-0.20836669206619263,-0.0850231945514679,9.368119239807129
1554676006528,-0.17244140803813934,-0.09101074188947678,9.404044151306152
1554676006728,-0.1939965784549713,-0.06706054508686066,9.366921424865723
1554676006926,-0.1951940953731537,-0.09220825135707855,9.3501558303833
1554676007125,-0.1951940953731537,-0.08861572295427322,9.342970848083496
1554676007325,-0.2047741711139679,-0.10418334603309631,9.348958969116211
1554676007528,-0.20716919004917145,-0.08861572295427322,9.395661354064941
1554676007726,-0.18800903856754303,-0.061072997748851776,9.365723609924316
1554676007967,-0.2047741711139679,-0.09220825135707855,9.370513916015625
1554676008127,-0.20237915217876434,-0.08741821348667145,9.380093574523926
1554676008329,-0.20118163526058197,-0.089813232421875,9.392068862915039
1554676008528,-0.20118163526058197,-0.08622070401906967,9.359736442565918
1554676008728,-0.17603392899036407,-0.08023315668106079,9.341773986816406
1554676008928,-0.19758911430835724,-0.08382568508386612,9.342970848083496
1554676009128,-0.18202148377895355,-0.09101074188947678,9.368119239807129
1554676009329,-0.2047741711139679,-0.12214599549770355,9.36332893371582
1554676009524,-0.209564208984375,-0.08622070401906967,9.327404022216797
1554676009727,-0.209564208984375,-0.09819579869508743,9.37769889831543
1554676009928,-0.18082398176193237,-0.07664062827825546,9.39087200164795
1554676010128,-0.19160155951976776,-0.08622070401906967,9.335785865783691
1554676010329,-0.209564208984375,-0.08023315668106079,9.382489204406738
1554676010528,-0.1892065405845642,-0.08741821348667145,9.359736442565918
1554676010728,-0.18082398176193237,-0.09819579869508743,9.362131118774414
1554676010928,-0.1892065405845642,-0.08741821348667145,9.374106407165527
1554676011128,-0.21555176377296448,-0.09101074188947678,9.370513916015625
1554676011329,-0.17603392899036407,-0.09220825135707855,9.364526748657227
1554676011528,-0.19639159739017487,-0.09101074188947678,9.392068862915039
1554676011728,-0.17962646484375,-0.08262817561626434,9.334589004516602
1554676011928,-0.22273682057857513,-0.08143066614866257,9.339378356933594
1554676012128,-0.18082398176193237,-0.08023315668106079,9.357341766357422
1554676012328,-0.1892065405845642,-0.08262817561626434,9.387279510498047
1554676012528,-0.16884887218475342,-0.07185058295726776,9.344168663024902
1554676012728,-0.19160155951976776,-0.10538086295127869,9.339378356933594
1554676012928,-0.21315674483776093,-0.08861572295427322,9.364526748657227
1554676013128,-0.17962646484375,-0.08262817561626434,9.40045166015625
1554676013329,-0.1939965784549713,-0.07424560189247131,9.340576171875
1554676013528,-0.18681152164936066,-0.0646655261516571,9.38608169555664
1554676013728,-0.22034180164337158,-0.089813232421875,9.36332893371582
1554676013928,-0.17723144590854645,-0.09340576082468033,9.371711730957031
1554676014128,-0.1939965784549713,-0.07304809242486954,9.35494613647461
1554676014329,-0.2191442847251892,-0.10777588188648224,9.392068862915039
1554676014528,-0.18681152164936066,-0.09939330816268921,9.380093574523926
1554676014724,-0.18202148377895355,-0.08143066614866257,9.356143951416016
1554676014928,-0.22034180164337158,-0.08382568508386612,9.342970848083496
1554676015128,-0.20118163526058197,-0.09580077975988388,9.3501558303833
1554676015329,-0.1999841332435608,-0.09580077975988388,9.380093574523926
1554676015528,-0.17842894792556763,-0.07304809242486954,9.378896713256836
1554676015728,-0.2143542468547821,-0.08262817561626434,9.360934257507324
1554676015934,-0.22153930366039276,-0.0946032702922821,9.370513916015625
1554676016129,-0.19639159739017487,-0.08143066614866257,9.362131118774414
1554676016329,-0.20597167313098907,-0.08622070401906967,9.365723609924316
1554676016528,-0.19878661632537842,-0.09699828922748566,9.369316101074219
1554676016728,-0.21555176377296448,-0.05388794094324112,9.398056983947754
1554676016928,-0.21674926578998566,-0.08023315668106079,9.368119239807129
1554676017128,-0.20716919004917145,-0.08741821348667145,9.38608169555664
1554676017328,-0.21555176377296448,-0.11256591975688934,9.334589004516602
1554676017528,-0.18681152164936066,-0.05748046934604645,9.372908592224121
1554676017728,-0.1999841332435608,-0.08143066614866257,9.38608169555664
1554676017928,-0.1892065405845642,-0.08861572295427322,9.357341766357422
1554676018128,-0.1999841332435608,-0.08023315668106079,9.39087200164795
1554676018329,-0.19040405750274658,-0.06825805455446243,9.40045166015625
1554676018528,-0.20836669206619263,-0.08861572295427322,9.401649475097656
1554676018728,-0.1939965784549713,-0.09220825135707855,9.376501083374023
1554676018928,-0.17363891005516052,-0.08622070401906967,9.3501558303833
1554676019128,-0.2143542468547821,-0.0646655261516571,9.366921424865723
1554676019329,-0.19758911430835724,-0.0850231945514679,9.348958969116211
1554676019528,-0.20716919004917145,-0.089813232421875,9.329798698425293
1554676019728,-0.1999841332435608,-0.07903564721345901,9.380093574523926
1554676019928,-0.20716919004917145,-0.09220825135707855,9.359736442565918
1554676020126,-0.18202148377895355,-0.07783813774585724,9.375304222106934
1554676020328,-0.21674926578998566,-0.08262817561626434,9.333391189575195
1554676020528,-0.18202148377895355,-0.08622070401906967,9.41482162475586
1554676020728,-0.209564208984375,-0.06586303561925888,9.3501558303833
1554676020928,-0.18202148377895355,-0.0646655261516571,9.362131118774414
1554676021129,-0.209564208984375,-0.06586303561925888,9.395661354064941
1554676021324,-0.21315674483776093,-0.08262817561626434,9.35494613647461
1554676021528,-0.19160155951976776,-0.08023315668106079,9.348958969116211
1554676021728,-0.209564208984375,-0.05628295987844467,9.341773986816406
1554676021928,-0.18321900069713593,-0.08262817561626434,9.378896713256836
1554676022128,-0.18202148377895355,-0.0850231945514679,9.380093574523926
1554676022329,-0.18202148377895355,-0.0946032702922821,9.351353645324707
1554676022528,-0.2191442847251892,-0.09939330816268921,9.387279510498047
1554676022728,-0.1892065405845642,-0.07304809242486954,9.371711730957031
1554676022928,-0.2191442847251892,-0.10059081763029099,9.38608169555664
1554676023128,-0.19639159739017487,-0.08382568508386612,9.375304222106934
1554676023329,-0.19639159739017487,-0.07065307348966599,9.37769889831543
1554676023528,-0.1939965784549713,-0.07424560189247131,9.346563339233398
1554676023728,-0.17603392899036407,-0.10298583656549454,9.332193374633789
1554676023928,-0.1999841332435608,-0.08143066614866257,9.335785865783691
1554676024128,-0.1951940953731537,-0.07664062827825546,9.389674186706543
1554676024329,-0.19040405750274658,-0.08143066614866257,9.353748321533203
1554676024528,-0.18321900069713593,-0.10538086295127869,9.41482162475586
1554676024728,-0.1748364269733429,-0.07544311881065369,9.402846336364746
1554676024928,-0.20237915217876434,-0.10178832709789276,9.402846336364746
1554676025128,-0.18800903856754303,-0.07185058295726776,9.360934257507324
1554676025329,-0.20836669206619263,-0.11256591975688934,9.372908592224121
1554676025528,-0.2347119152545929,-0.09220825135707855,9.352551460266113
1554676025728,-0.1892065405845642,-0.07783813774585724,9.340576171875
1554676025928,-0.1951940953731537,-0.0850231945514679,9.353748321533203
1554676026128,0.06706054508686066,0.08382568508386612,4.948110580444336
1554676026329,-0.15088623762130737,-0.2550695836544037,12.601395606994629
1554676026528,-0.38559815287590027,-0.5999523997306824,12.099638938903809
1554676026728,-0.2742297351360321,0.19758911430835724,8.840017318725586
1554676026928,-0.33171021938323975,-0.13891112804412842,8.866362571716309
1554676027128,-0.13771362602710724,-0.13052856922149658,9.481882095336914
1554676027329,-0.17244140803813934,-0.12214599549770355,9.301058769226074
1554676027528,-0.2502795457839966,-0.04430786147713661,8.929830551147461
1554676027728,-0.19040405750274658,-0.025147704407572746,9.53457260131836
1554676027928,-0.24788452684879303,-0.11256591975688934,9.416019439697266
1554676028128,-0.2838098108768463,-0.03832031413912773,9.214838027954102
1554676028329,-0.2191442847251892,-0.09340576082468033,9.430389404296875
1554676028528,-0.20237915217876434,-0.09819579869508743,9.382489204406738
1554676028728,-0.23351439833641052,-0.07903564721345901,9.193282127380371
1554676028928,-0.19160155951976776,-0.05628295987844467,9.399253845214844
1554676029128,-0.209564208984375,-0.06706054508686066,9.384883880615234
1554676029329,-0.2347119152545929,-0.09340576082468033,9.286687850952148
1554676029528,-0.1892065405845642,-0.09340576082468033,9.37769889831543
1554676029728,-1.4920971393585205,2.236948251724243,11.825408935546875
1554676029928,-0.10657837241888046,-0.11256591975688934,-0.748443603515625
1554676030128,-0.5999523997306824,-1.690883755683899,8.031698226928711
1554676030329,1.0226733684539795,-0.25746458768844604,9.79682731628418
1554676030528,0.13292358815670013,0.1341210901737213,6.749165058135986
1554676030728,-1.2310400009155273,-1.0454260110855103,8.868757247924805
1554676030928,-0.37242552638053894,0.7544311285018921,6.870113372802734
1554676031128,0.07304809242486954,-0.29698240756988525,9.64953327178955
1554676031329,-0.37601807713508606,-0.38559815287590027,9.39087200164795
1554676031528,-0.2933898866176605,0.034727782011032104,9.109457015991211
1554676031728,-0.0646655261516571,-0.3005749583244324,0.12813355028629303
1554676031928,0.6035449504852295,-0.5077441334724426,-0.1999841332435608
1554676032128,-2.157912492752075,-1.3304333686828613,19.619401931762695
1554676032327,-0.9915381073951721,0.48139894008636475,10.590776443481445
1554676032528,-0.508941650390625,0.38080811500549316,4.449946403503418
1554676032728,-0.9975256323814392,-0.5987548828125,14.328204154968262
1554676032940,-0.06346801668405533,0.269439697265625,8.596922874450684
1554676033128,-0.26584717631340027,0.5700146555900574,10.693761825561523
1554676033329,-0.37122803926467896,0.8717871308326721,12.293635368347168
1554676033528,0.021555176004767418,0.5257067680358887,7.495213508605957
1554676033728,-2.2597010135650635,0.7556286454200745,18.17340850830078
1554676033928,-0.9388476610183716,-1.4441968202590942,19.619401931762695
1554676034128,0.37242552638053894,-0.5053490996360779,5.095404148101807
1554676034329,-0.6394702196121216,1.0514135360717773,5.36604118347168
1554676034528,-0.22034180164337158,-0.5484594702720642,9.926158905029297
1554676034728,0.38679563999176025,-1.8369799852371216,9.162147521972656
1554676034928,-0.16765137016773224,0.27183473110198975,8.564589500427246
1554676035128,-0.3197351098060608,0.3592529296875,9.92496109008789
1554676035329,0.07304809242486954,-0.6298901438713074,8.286767959594727
1554676035528,-0.12693603336811066,-0.14370116591453552,9.356143951416016
1554676035728,-0.3939807116985321,-0.1448986828327179,9.254355430603027
1554676035928,-0.2885998487472534,-0.13651610910892487,10.207572937011719
1554676036128,-0.23351439833641052,0.4299060106277466,9.275910377502441
1554676036329,0.10298583656549454,-0.13771362602710724,8.84720230102539
1554676036528,-0.3053649961948395,-0.1245410144329071,9.321415901184082
1554676036729,-0.34608033299446106,-0.25626710057258606,9.789642333984375
1554676036928,-0.21674926578998566,-0.17962646484375,9.92496109008789
1554676037128,-0.06706054508686066,0.007185058668255806,8.902287483215332
1554676037329,-0.580792248249054,0.3939807116985321,0.6430627703666687
1554676037528,-0.6274951100349426,-0.4802014231681824,1.422641634941101
1554676037728,-0.9316626191139221,-0.6047424077987671,3.38057017326355
1554676037928,-1.011895775794983,-0.7376660108566284,8.184979438781738
1554676038128,0.12214599549770355,-0.27183473110198975,10.342891693115234
1554676038325,-0.748443603515625,0.6035449504852295,9.394464492797852
1554676038524,-0.39757323265075684,-0.30656251311302185,9.584868431091309
1554676038725,0.013172607868909836,-0.6179150342941284,10.21595573425293
1554676038924,-0.449066162109375,0.21195922791957855,9.975255966186523
1554676039124,-0.269439697265625,0.089813232421875,9.228010177612305
1554676039324,-0.06346801668405533,-0.4239184558391571,8.613687515258789
1554676039524,-0.39757323265075684,-0.2850073277950287,9.880653381347656
1554676039724,-0.3736230432987213,-0.10178832709789276,9.84233283996582
1554676039924,-0.10178832709789276,-0.09340576082468033,8.964557647705078
1554676040124,-0.040715333074331284,-0.05628295987844467,9.029223442077637
1554676040325,-0.28141480684280396,-0.021555176004767418,9.207653045654297
1554676040525,-0.3879931569099426,-0.2538720667362213,9.545350074768066
1554676040724,-0.2143542468547821,-0.025147704407572746,9.346563339233398
1554676040924,-0.32213011384010315,0.5783972144126892,-0.39757323265075684
1554676041124,-0.07544311881065369,0.24548950791358948,-6.649771690368652
1554676041329,-1.730401635169983,1.6202306747436523,19.619401931762695
1554676041528,0.6634204387664795,-0.9651928544044495,5.731281757354736
1554676041728,-0.5304968357086182,-0.03233276307582855,6.532415866851807
1554676041928,-0.20597167313098907,-0.04790038987994194,8.679551124572754
1554676042128,-0.36643800139427185,-0.15807129442691803,8.122708320617676
1554676042329,-0.13052856922149658,0.0646655261516571,9.8291597366333
1554676042528,-0.2646496593952179,-0.1999841332435608,9.250762939453125
1554676042728,-0.3532653748989105,-0.12214599549770355,9.145381927490234
1554676042928,-0.10777588188648224,-0.15328125655651093,9.620793342590332
1554676043128,-0.27183473110198975,-0.10657837241888046,9.036408424377441
1554676043328,-0.31734007596969604,-0.08622070401906967,9.345366477966309
1554676043528,-0.1592687964439392,-0.11376342922449112,9.577683448791504
1554676043728,-0.2586621046066284,-0.13651610910892487,9.042396545410156
1554676043928,-0.3137475550174713,-0.11256591975688934,9.309440612792969
1554676044128,-0.2933898866176605,-0.08262817561626434,9.548942565917969
1554676044329,-0.20118163526058197,-0.08262817561626434,9.242380142211914
1554676044528,-0.2586621046066284,-0.13292358815670013,9.272317886352539
1554676044728,-0.269439697265625,-0.11376342922449112,9.42320442199707
1554676044928,-0.20118163526058197,-0.09699828922748566,9.4603271484375
1554676045128,-0.19758911430835724,-0.08622070401906967,9.163344383239746
1554676045329,-0.22632934153079987,-0.12813355028629303,9.338181495666504
1554676045528,-0.21794678270816803,-0.08861572295427322,9.545350074768066
1554676045727,-0.16046631336212158,-0.04191284254193306,9.362131118774414
1554676045928,-0.13651610910892487,-0.09580077975988388,9.301058769226074
1554676046129,0.26704466342926025,-0.49576905369758606,9.503437042236328
1554676046329,-0.015567626804113388,0.09580077975988388,9.408834457397461
1554676046528,0.008382568135857582,0.868194580078125,10.267448425292969
1554676046728,-0.19040405750274658,-0.04191284254193306,9.285490989685059
1554676046928,-0.17842894792556763,-0.05149291828274727,9.420809745788574
1554676047128,-0.18800903856754303,-0.06227050721645355,9.425599098205566
1554676047329,-1.307680606842041,-3.5158886909484863,19.619401931762695
1554676047528,-0.04191284254193306,-0.24069947004318237,-0.003592529334127903
1554676047728,0.061072997748851776,-0.9795629978179932,10.709329605102539
1554676047928,-0.32093262672424316,-0.4598437547683716,11.172765731811523
1554676048128,-0.5520520210266113,0.03712280094623566,7.981402397155762
1554676048331,-0.209564208984375,0.05628295987844467,9.248368263244629
1554676048528,0.08741821348667145,-0.19758911430835724,9.225615501403809
1554676048728,-0.42272093892097473,0.14130614697933197,8.195756912231445
1554676048928,-0.09101074188947678,-0.14370116591453552,9.732161521911621
1554676049128,-0.7987390160560608,1.7687219381332397,4.9097900390625
1554676049329,-0.19279907643795013,-0.27303221821784973,-0.35685789585113525
1554676049528,3.53265380859375,0.7987390160560608,19.394868850708008
1554676049728,0.061072997748851776,-0.17603392899036407,3.6799476146698
1554676049928,-0.4430786073207855,-0.05628295987844467,7.197033882141113
1554676050128,-0.4334985315799713,-0.5041515827178955,12.428954124450684
1554676050327,-0.5975573658943176,0.05388794094324112,8.33227252960205
1554676050528,-0.25147706270217896,-0.1999841332435608,9.756112098693848
1554676050728,-0.18202148377895355,-0.16765137016773224,9.424402236938477
1554676050928,-0.33171021938323975,0.020357666537165642,9.193282127380371
1554676051128,-0.0850231945514679,-0.09580077975988388,10.050699234008789
1554676051329,-0.12214599549770355,-0.2347119152545929,9.384883880615234
1554676051528,-0.2251318395137787,0.5113366842269897,10.866203308105469
1554676051728,-0.31614258885383606,-0.22632934153079987,9.17052936553955
1554676051928,-0.6071374416351318,0.07185058295726776,9.766889572143555
1554676052128,0.12214599549770355,0.011975097469985485,9.120234489440918
1554676052329,-0.1951940953731537,-0.12334350496530533,9.237590789794922
1554676052528,-0.26225462555885315,-0.0850231945514679,9.291478157043457
1554676052728,-0.26704466342926025,-0.03592529147863388,9.207653045654297
1554676052928,-0.10538086295127869,-0.013172607868909836,9.164542198181152
1554676053128,-0.30656251311302185,0.027542725205421448,9.356143951416016
1554676053329,-0.25147706270217896,0.02395019493997097,9.214838027954102
1554676053528,-0.11017090082168579,-0.03233276307582855,9.259145736694336
1554676053728,-0.23710693418979645,-0.05149291828274727,9.188492774963379
1554676053928,-0.2634521424770355,-0.16884887218475342,9.629176139831543
1554676054128,-0.1700463891029358,-0.040715333074331284,9.351353645324707
1554676054329,-0.18082398176193237,-0.05388794094324112,9.285490989685059
1554676054528,-0.23590941727161407,-0.09819579869508743,9.41482162475586
1554676054728,-0.20118163526058197,-0.11735595762729645,9.526189804077148
1554676054928,-0.1939965784549713,-0.1293310523033142,9.18370246887207
1554676055128,-0.17962646484375,-0.08622070401906967,9.433981895446777
1554676055329,-0.23111937940120697,-0.13052856922149658,9.442364692687988
1554676055528,-0.1748364269733429,-0.10059081763029099,9.369316101074219
1554676055728,-0.21555176377296448,-0.12573853135108948,9.273515701293945
1554676055928,-0.22632934153079987,-0.08023315668106079,9.412426948547363
1554676056128,2.565065860748291,2.416574716567993,19.619401931762695
1554676056329,-0.2047741711139679,0.06945556402206421,-0.1939965784549713
1554676056528,-0.3532653748989105,-0.9843530058860779,1.6801061630249023
1554676056728,-0.209564208984375,-0.40236327052116394,4.658312797546387
1554676056927,0.06945556402206421,0.31255003809928894,5.859415054321289
1554676057128,-0.4598437547683716,-0.8155041337013245,8.43286418914795
1554676057329,-0.09580077975988388,-0.36284545063972473,9.311836242675781
1554676057528,-0.028740234673023224,0.2143542468547821,9.229207992553711
1554676057728,-0.30656251311302185,0.12094848603010178,8.768166542053223
1554676057928,-0.1892065405845642,-0.028740234673023224,9.371711730957031
1554676058128,-0.019160157069563866,-0.2239343225955963,9.626781463623047
1554676058329,-0.2742297351360321,-0.2706372141838074,8.788524627685547
1554676058528,-0.6993457078933716,-0.004790039267390966,12.167896270751953
1554676058728,-0.31614258885383606,-0.6059399247169495,11.332035064697266
1554676058928,0.07903564721345901,0.03353027254343033,8.897497177124023
1554676059128,-0.13771362602710724,-0.26704466342926025,9.766889572143555
1554676059329,-0.2981799244880676,-0.1197509765625,9.119036674499512
1554676059529,-0.11855346709489822,-0.15807129442691803,9.569300651550293
1554676059728,-0.12334350496530533,-0.08262817561626434,9.024433135986328
1554676059928,-0.2742297351360321,-0.04430786147713661,9.498647689819336
1554676060128,-0.16884887218475342,-0.058677978813648224,9.010063171386719
1554676060329,-0.18561401963233948,-0.07544311881065369,9.477092742919922
1554676060528,-0.24668700993061066,-0.0646655261516571,8.892707824707031
1554676060728,-0.26225462555885315,-0.08622070401906967,9.485474586486816
1554676060928,-0.2838098108768463,0.007185058668255806,9.321415901184082
1554676061128,-0.22034180164337158,-0.06945556402206421,9.438772201538086
1554676061329,-0.3053649961948395,-0.08143066614866257,9.278306007385254
1554676061528,-0.28261229395866394,-0.09580077975988388,9.465117454528809
1554676061728,-0.30656251311302185,-0.05987548828125,9.477092742919922
1554676061929,-0.22034180164337158,-0.07065307348966599,9.311836242675781
1554676062128,-0.3185375928878784,-0.09699828922748566,9.42320442199707
1554676062329,-0.22034180164337158,-0.0946032702922821,9.366921424865723
1554676062528,-0.27183473110198975,-0.11256591975688934,9.430389404296875
1554676062725,-0.24548950791358948,-0.06706054508686066,9.279502868652344
1554676062928,-0.2682421803474426,-0.11615844815969467,9.443561553955078
1554676063128,-0.22034180164337158,-0.10418334603309631,9.329798698425293
1554676063334,-0.2299218773841858,-0.11136841028928757,9.453142166137695
1554676063528,-0.24189697206020355,-0.07664062827825546,9.272317886352539
1554676063730,-0.25147706270217896,-0.14729370176792145,9.430389404296875
1554676063929,-0.2586621046066284,-0.0646655261516571,9.316625595092773
1554676064128,-0.2239343225955963,-0.08741821348667145,9.404044151306152
1554676064329,-0.25267454981803894,-0.0946032702922821,9.339378356933594
1554676064528,-0.19160155951976776,-0.11376342922449112,9.378896713256836
1554676064728,-0.22632934153079987,-0.09939330816268921,9.405241966247559
